1.074081662860000064e+00
1.096347767299999942e+00
1.107774516869999948e+00
1.110782958119999941e+00
1.107129106589999967e+00
1.028536021100000086e+00
1.064607786959999913e+00
1.085818290179999979e+00
1.097457583219999977e+00
1.097169757889999930e+00
1.020121533780000034e+00
1.061152788140000025e+00
1.085948030099999961e+00
1.099371888609999903e+00
1.099076318710000111e+00
9.967701669799999831e-01
1.041173310490000059e+00
1.070805543699999918e+00
1.089610467079999978e+00
1.091677936510000002e+00
9.639280443700000145e-01
1.022997388060000068e+00
1.060296704540000023e+00
1.083316044080000040e+00
1.086409566709999996e+00
9.985568769299999481e-01
1.053879101920000005e+00
1.084943677749999891e+00
1.098867159729999932e+00
1.097149981520000095e+00
9.612384300299999795e-01
1.030733710080000032e+00
1.073449539819999909e+00
1.095490912430000074e+00
1.095725913829999953e+00
9.567034782279999483e-01
1.030920823089999994e+00
1.073074700740000109e+00
1.093817760899999936e+00
1.093567392319999998e+00
9.485529674289999713e-01
1.030214412389999890e+00
1.076490969169999978e+00
1.095945206249999915e+00
1.093793219829999996e+00
9.631162066380000164e-01
1.048602560540000006e+00
1.094685415590000099e+00
1.111854830990000043e+00
1.106962847489999957e+00
9.488822234020000135e-01
1.042859595209999934e+00
1.093972390070000023e+00
1.111792542379999915e+00
1.106030832100000083e+00
9.294390296629999604e-01
1.031040669910000096e+00
1.088599202279999956e+00
1.111499672109999892e+00
1.107076778749999990e+00
9.218536023650000244e-01
1.043161401080000106e+00
1.108471245330000077e+00
1.126335045440000071e+00
1.116554931090000036e+00
9.143455168730000304e-01
1.047348742989999915e+00
1.114554558470000067e+00
1.131460588139999945e+00
1.120429283030000001e+00
8.974337764930000461e-01
1.027014206560000087e+00
1.101868293199999904e+00
1.128766729180000095e+00
1.120599602370000003e+00
8.837464284299999528e-01
1.023855967300000058e+00
1.105885706930000101e+00
1.134430852870000006e+00
1.124862299479999939e+00
8.639305717509999649e-01
1.017145706650000037e+00
1.106198412299999934e+00
